gene	log2FC	p	padj	n
CCKBR	-0.445645407359148	0.0128356619651039	0.872406092034194	17
VENTX	-0.885601837492544	0.0128480314049466	0.872406092034194	17
HPCA	-0.74445735857645	0.0129450844091086	0.872406092034194	17
DENND1B	0.547271209846633	0.0133141215934691	0.872406092034194	17
SFTPC	-0.674686599680361	0.0133874281958304	0.872406092034194	17
CST3	0.421320753348634	0.0134495346120167	0.872406092034194	17
NSL1	0.408210840494407	0.0134554446509176	0.872406092034194	17
HSPA5	-0.391320208104232	0.0135547261823061	0.872406092034194	17
AGT	-0.527310566334683	0.0136845045005917	0.872406092034194	17
LOC101929777	-0.898678155650038	0.0137038480035045	0.872406092034194	17
CA9	-0.618800162598658	0.0138410521328885	0.872406092034194	17
PIN1	0.822879799551663	0.0140686282768913	0.872406092034194	17
DNAJB4	0.332050310825926	0.0140813237691262	0.872406092034194	17
KCNQ1DN	-0.930030382846339	0.0141419617278196	0.872406092034194	17
GIP	-0.751170404853808	0.0142171676308567	0.872406092034194	17
MIR612	-0.594710264471345	0.0142822119302752	0.872406092034194	17
TLK1	0.353287023348393	0.0142840459381713	0.872406092034194	17
HIST1H4I	0.798784456434866	0.014360268417469	0.872406092034194	17
AEN	-0.845325392107053	0.0144649312893874	0.872406092034194	17
TRAPPC3	-0.299525002273093	0.0144845925013766	0.872406092034194	17
MFAP4	-0.331799165108737	0.0145258480125461	0.872406092034194	17
FKBP9	0.374616965632042	0.0145883357113342	0.872406092034194	17
DNAJA1P4	-0.490414258443572	0.0147405580393656	0.872406092034194	17
NMT2	0.392185706170623	0.0147759702019489	0.872406092034194	17
ANKRD46	0.34732748722473	0.0147874326381115	0.872406092034194	17
DGCR9	-0.527998205161966	0.0148405692654355	0.872406092034194	17
EVX1	-0.634638060482896	0.0149539682409999	0.872406092034194	17
RNFT1	-0.326676063420243	0.014955211974826	0.872406092034194	17
PLA2G12A	0.347346491301651	0.0150137363941043	0.872406092034194	17
HLA-DPA2	-0.825461577717654	0.0150484413640137	0.872406092034194	17
BACH1	-0.817083067952005	0.0151146195972735	0.872406092034194	17
TP73	-0.63972487697669	0.0151547087632989	0.872406092034194	17
PAPSS2	0.304154514448174	0.0152111947437058	0.872406092034194	17
TMEM106B	0.522533416485874	0.0152542041263297	0.872406092034194	17
CNN1	-0.819518576888766	0.0152589398816922	0.872406092034194	17
MAFG	0.344599265967705	0.0152719898673987	0.872406092034194	17
C2CD2L	0.742204039655852	0.0152822537010368	0.872406092034194	17
TTK	1.14361446604788	0.015282847487554	0.872406092034194	17
DNAJB2	0.580030920381544	0.01541467987365	0.872406092034194	17
CACNA1G	-1.27445083691469	0.0154631408794145	0.872406092034194	17
TLL1	0.550205874916388	0.0155589383238071	0.872406092034194	17
