gene	log2FC	p	padj	n
NUP58	-200.661403508772	0.00188010895052048	0.963695041807515	37
PRR18	-63.3608187134502	0.001898540714415	0.963695041807515	37
PRRC2B	508.808771929826	0.00191045856297725	0.963695041807515	37
TMEM176A	268.627777777778	0.00193855326560416	0.963695041807515	37
FIP1L1	-108.319883040935	0.00194697055275876	0.963695041807515	37
FAAP100	84.4350877192983	0.00198039419998437	0.963695041807515	37
GOLPH3L	231.290058479532	0.00198850490801279	0.963695041807515	37
GIMAP1	-66.1488304093567	0.00201318159074667	0.963695041807515	37
PAOX	-74.1365497076023	0.00201404218000707	0.963695041807515	37
SRSF2	-451.184502923976	0.00201902409823154	0.963695041807515	37
SPG7	160.664912280702	0.00205458662400792	0.963695041807515	37
HLA-C	4569.00847953217	0.0020874235859449	0.963695041807515	37
GPAA1	429.694152046785	0.00216995597706404	0.963695041807515	37
DNAJC5	276.155847953216	0.00220307599879704	0.963695041807515	37
CT47A11	-25.3111111111111	0.00231126972184361	0.963695041807515	37
PART1	-85.3830409356724	0.00231846631538222	0.963695041807515	37
PSTK	154.018128654971	0.00235988762358053	0.963695041807515	37
PDSS1	-84.0476608187132	0.00239436506061248	0.963695041807515	37
TERF2IP	332.373684210527	0.00243499698758548	0.963695041807515	37
PRDM2	104.681871345029	0.00244290180090076	0.963695041807515	37
REXO4	121.522222222223	0.00244327456588249	0.963695041807515	37
BTRC	-58.4894736842104	0.00244425374119781	0.963695041807515	37
SPINK4	-78.5824561403508	0.00247717145812586	0.963695041807515	37
FRG1EP	-36.8818713450292	0.00250605596699472	0.963695041807515	37
CNPPD1	167.604385964912	0.00254378494009463	0.963695041807515	37
FAM238B	-77.9184210526315	0.00259449483711261	0.963695041807515	37
MROH2B	-74.8230994152046	0.0025972118342191	0.963695041807515	37
RRN3P3	134.721637426901	0.00261343095991359	0.963695041807515	37
CDHR3	68.3719298245615	0.00265039208791197	0.963695041807515	37
NFIA	-37.2058479532164	0.00270306391744733	0.963695041807515	37
PIK3R4	-33.0190058479532	0.00273152594130748	0.963695041807515	37
SPATA20	517.799415204678	0.00274612474464909	0.963695041807515	37
SLC39A2	-112.699415204678	0.00275282734520546	0.963695041807515	37
RNF32	28.6605263157895	0.00278272518311358	0.963695041807515	37
SAR1B	-87.5298245614032	0.00280517887230491	0.963695041807515	37
SLC22A7	-65.9877192982456	0.0028184292472581	0.963695041807515	37
RERE	551.312573099416	0.00285128775959295	0.963695041807515	37
AHCYL1	808.486549707604	0.00287920358866693	0.963695041807515	37
LCT-AS1	-50.9599415204678	0.00289986753261932	0.963695041807515	37
MAP7D1	442.890643274854	0.00292097233538063	0.963695041807515	37
RRP8	-68.5538011695906	0.00293430615295438	0.963695041807515	37
ZFYVE1	180.929824561404	0.0029558313331498	0.963695041807515	37
ERP44	-114.961111111111	0.00297031129975509	0.963695041807515	37
EML3	348.469005847954	0.00297418865997998	0.963695041807515	37
MICOS13	345.282456140353	0.00302770646836827	0.963695041807515	37
NMUR2	-91.2111111111111	0.00307156826107807	0.963695041807515	37
CMTM3	-60.5406432748537	0.00307529371545395	0.963695041807515	37
RNF126P1	-55.6567251461987	0.00311283883349779	0.963695041807515	37
ATP23	-137.558479532164	0.00311477309459725	0.963695041807515	37
SPEN	168.817251461989	0.00315546083766303	0.963695041807515	37
HDDC2	87.2192982456141	0.00316114150348066	0.963695041807515	37
RXRA	365.19239766082	0.00317571134417034	0.963695041807515	37
TTF2	-99.999707602339	0.00317870769867536	0.963695041807515	37
SLC16A5	-105.785087719298	0.00322024178941071	0.963695041807515	37
PIGY	-145.812573099415	0.00323570954249847	0.963695041807515	37
WASF2	866.637426900587	0.00323932289495802	0.963695041807515	37
FLT1	-71.2836257309941	0.00327446816029229	0.963695041807515	37
RASA3	116.19619883041	0.0033584986189563	0.963695041807515	37
LOC101929341	-33.2733918128655	0.00337093468906942	0.963695041807515	37
VTI1A	-74.4728070175436	0.00342946141356337	0.963695041807515	37
DCUN1D3	-155.545906432748	0.00345253076710115	0.963695041807515	37
GK2	-62.6295321637426	0.0035331621984481	0.963695041807515	37
LOC286177	-27.6973684210526	0.00355414131522754	0.963695041807515	37
SPATA31A3	-49.0959064327485	0.00356223439865359	0.963695041807515	37
GOLGA6L6	-117.222807017544	0.00356800050340089	0.963695041807515	37
UBE3B	143.441520467836	0.00358174122418005	0.963695041807515	37
TSC22D1	-28.4678362573099	0.00361930718422043	0.963695041807515	37
PAPPA	-64.8061403508771	0.00365172895971415	0.963695041807515	37
NEU1	297.509941520468	0.00369178241639188	0.963695041807515	37
INO80D	103.365497076024	0.00374500023663824	0.963695041807515	37
PKD2L2	-31.5459064327485	0.00375138740575264	0.963695041807515	37
PPM1A	-125.166081871345	0.00376476382338051	0.963695041807515	37
IKBIP	-117.605847953216	0.00379060762448892	0.963695041807515	37
NDUFB8	187.37134502924	0.00380541866225638	0.963695041807515	37
SERP2	-32.3973684210526	0.00380847864054602	0.963695041807515	37
RAB5B	426.550877192983	0.00382098377621562	0.963695041807515	37
ZNF783	96.6821637426904	0.00384259907163305	0.963695041807515	37
TIPRL	-129.61461988304	0.00384858222254475	0.963695041807515	37
C3orf18	-110.880409356725	0.00385765836057692	0.963695041807515	37
NMT1	119.815789473684	0.00387139021321439	0.963695041807515	37
LINC01134	-78.0497076023391	0.00389269137611906	0.963695041807515	37
CIRBP	981.297076023392	0.00395692430773797	0.963695041807515	37
HLA-C	4147.87222222223	0.00398519734057783	0.963695041807515	37
DGKB	-57.7652046783625	0.00398603171469367	0.963695041807515	37
METTL15	-44.0687134502923	0.00403725707228778	0.963695041807515	37
UBAP2	268.505555555556	0.00406885786217666	0.963695041807515	37
VRK2	-193.633625730994	0.00407284404187959	0.963695041807515	37
ZNF90	-29.5973684210526	0.00407422937242354	0.963695041807515	37
PANK2	-39.903216374269	0.00411718793050048	0.963695041807515	37
AQP2	-44.8219298245614	0.00413072705640217	0.963695041807515	37
PHF1	81.8061403508774	0.00413673905367795	0.963695041807515	37
NEMP2	-67.7073099415204	0.00414490677508084	0.963695041807515	37
RIPOR1	213.923099415205	0.00414894114637207	0.963695041807515	37
PIEZO1	-77.9619883040935	0.00415138135607021	0.963695041807515	37
LARP4	-124.937426900585	0.00415619340852593	0.963695041807515	37
TBC1D13	145.79649122807	0.00418385993278808	0.963695041807515	37
MYH8	-33.5219298245614	0.00419032071572984	0.963695041807515	37
LOC145845	-81.7871345029239	0.00420640811151251	0.963695041807515	37
ECSCR	172.817251461989	0.00423855353030747	0.963695041807515	37
LINC00463	-68.4020467836257	0.00425087435823092	0.963695041807515	37
RRP7A	54.4394736842106	0.00425923879226701	0.963695041807515	37
ZDHHC22	-112.418421052631	0.0042652349699265	0.963695041807515	37
ERICH6	-73.5409356725145	0.00430480469913299	0.963695041807515	37
MARF1	270.470175438597	0.00431460056889656	0.963695041807515	37
NRDC	-47.1377192982455	0.00433689440329119	0.963695041807515	37
ZZEF1	150.759356725146	0.00436180887590262	0.963695041807515	37
ME2	-160.542105263158	0.0043944603919873	0.963695041807515	37
HLA-A	6009.21374269008	0.00440474982925869	0.963695041807515	37
ZNF174	-58.9652046783625	0.00441967018647215	0.963695041807515	37
CLECL1P	-56.9888888888889	0.0044277579716517	0.963695041807515	37
RPRD2	-66.3616959064327	0.00444366776334259	0.963695041807515	37
ZDHHC3	-68.4622807017543	0.00444867298547819	0.963695041807515	37
SH3D19	-80.7350877192982	0.00446961820778548	0.963695041807515	37
HSPG2	218.199415204679	0.00452225550519548	0.963695041807515	37
OR5L2	-66.5959064327484	0.00452345632127749	0.963695041807515	37
H2AX	-89.2450292397659	0.00453112865529961	0.963695041807515	37
RIC8B	-112.816374269006	0.00455267338985261	0.963695041807515	37
CIRBP	472.100292397662	0.00460274690151387	0.963695041807515	37
TBC1D10A	166.378070175439	0.00461275587769732	0.963695041807515	37
AZI2	-55.6067251461987	0.00464493203200939	0.963695041807515	37
OR13C4	-117.409941520468	0.00466428284365085	0.963695041807515	37
FAM133B	85.0698830409358	0.00467714570109144	0.963695041807515	37
DPYS	-45.3792397660818	0.00471469182949828	0.963695041807515	37
IDH3B	135.273976608188	0.0047338486252768	0.963695041807515	37
HFE	-65.3789473684209	0.00474427927822779	0.963695041807515	37
CYB5R3	1008.64502923977	0.00474681842888599	0.963695041807515	37
CBX7	160.217251461988	0.00477313112474568	0.963695041807515	37
FAM86C1P	90.9944444444446	0.00477484059618194	0.963695041807515	37
GABARAP	1196.97251461989	0.00477830590938264	0.963695041807515	37
WASF2	721.714619883042	0.00485357580121655	0.963695041807515	37
BEST3	-49.7067251461987	0.00485668787015261	0.963695041807515	37
MESP1	-112.141228070175	0.00487924336123588	0.963695041807515	37
FGD6	-69.5084795321637	0.00488740644924651	0.963695041807515	37
DHX30	-50.5777777777777	0.00489051861276384	0.963695041807515	37
SLC38A10	301.780116959065	0.00490669357285194	0.963695041807515	37
ABCB11	18.5926900584795	0.00493147571277614	0.963695041807515	37
MMP21	-33.8429824561403	0.00494769889061829	0.963695041807515	37
MPI	102.12134502924	0.00496680617030276	0.963695041807515	37
GABRA5	-37.7997076023392	0.00499308169382203	0.963695041807515	37
DCTN1	289.538596491229	0.00503904036190807	0.963695041807515	37
ACAP2	-37.2564327485379	0.00505668749976167	0.963695041807515	37
WDR37	-38.6730994152046	0.00509327749410615	0.963695041807515	37
ANTXR1	-107.989766081871	0.00517169846160101	0.963695041807515	37
RBM19	64.8230994152048	0.00518615942620165	0.963695041807515	37
VPS28	504.851754385966	0.00519038708416406	0.963695041807515	37
LAMA3	-66.8228070175438	0.00521993330548003	0.963695041807515	37
LOC101928708	-51.0701754385964	0.00523971742592058	0.963695041807515	37
CLTA	-154.627777777778	0.00526294267709962	0.963695041807515	37
POLG2	-105.084502923976	0.00529361792231607	0.963695041807515	37
NOP14-AS1	-29.5137426900585	0.00530087339582612	0.963695041807515	37
MLLT10	-61.3333333333333	0.00533578358549848	0.963695041807515	37
ZNF71	-89.748245614035	0.00533743653289074	0.963695041807515	37
VPS52	295.450292397661	0.00535114936302396	0.963695041807515	37
GPR141	-30.5865497076023	0.00537250577676764	0.963695041807515	37
ATE1	-107.519590643275	0.00541963694147674	0.963695041807515	37
PLA2G6	192.876023391813	0.00543029411640137	0.963695041807515	37
SSTR2	-36.8406432748538	0.00543190188299503	0.963695041807515	37
SEMA6D	62.1918128654971	0.00543674437827819	0.963695041807515	37
RSU1	-38.6175438596491	0.00547621275680982	0.963695041807515	37
CREB5	-119.864035087719	0.00552402175067409	0.963695041807515	37
PSMA7	-129.801754385965	0.00554129045843893	0.963695041807515	37
PTPRK-AS1	22.8409356725146	0.00562084849992826	0.963695041807515	37
HLA-G	2550.00906432749	0.00563979849558031	0.963695041807515	37
KDM3B	295.386842105263	0.00567438046127409	0.963695041807515	37
ORAI1	129.513742690059	0.00567505714130532	0.963695041807515	37
RPS6KB1	-102.472222222222	0.00572820255425783	0.963695041807515	37
EBNA1BP2	-135.747953216374	0.00593468634373702	0.963695041807515	37
MIR1915HG	-110.795614035088	0.0060137116491649	0.963695041807515	37
FAM133A	-42.4824561403509	0.00604913204649245	0.963695041807515	37
PLCB1	-205.27514619883	0.00605217689490183	0.963695041807515	37
PFKL	493.477192982458	0.00605429029924092	0.963695041807515	37
IGFN1	-35.6640350877193	0.00607874833472012	0.963695041807515	37
SSU72	-410.921929824561	0.0060826444157599	0.963695041807515	37
LINC03093	-98.6812865497075	0.00608386168423269	0.963695041807515	37
PRPF40A	-44.0187134502923	0.00609336663457117	0.963695041807515	37
CDK11B	149.551461988304	0.0061009652328093	0.963695041807515	37
SLAMF7	54.3868421052632	0.00611857264641293	0.963695041807515	37
ELP4	-135.828947368421	0.00612839769254159	0.963695041807515	37
ASB16-AS1	87.5605263157897	0.00612925752403819	0.963695041807515	37
MAPK9	-155.607017543859	0.00614885822503485	0.963695041807515	37
DPY19L2P3	-21.4327485380117	0.00615385561754333	0.963695041807515	37
TARS1	-269.10730994152	0.00617386870599525	0.963695041807515	37
SLC16A11	-65.9383040935672	0.00620793238202705	0.963695041807515	37
NF1	-58.1204678362573	0.00625160530148703	0.963695041807515	37
NR2F6	92.3295321637428	0.0063096590273238	0.963695041807515	37
PPIG	-123.81432748538	0.00636425577474861	0.963695041807515	37
HSPB8	-80.2830409356724	0.00638333772725624	0.963695041807515	37
SH3BP2	166.214619883041	0.0064848427571298	0.963695041807515	37
ULK1	130.647953216375	0.00649501525083824	0.963695041807515	37
AKT2	64.0198830409358	0.00656643031313884	0.963695041807515	37
CLCA4-AS1	-48.0043859649122	0.00657198055158213	0.963695041807515	37
NECTIN3	-50.4076023391812	0.00657658757814641	0.963695041807515	37
ANKRD10-IT1	-441.959649122806	0.00659549061402833	0.963695041807515	37
INCENP	-85.3134502923976	0.0065982068514969	0.963695041807515	37
OR5H1	-19.2178362573099	0.00662060493178924	0.963695041807515	37
SNRPA1	-173.824561403508	0.00663279552768849	0.963695041807515	37
FKBP14	-129.069298245614	0.0066804024320769	0.963695041807515	37
EPHX1	1488.07105263158	0.00669978411296604	0.963695041807515	37
HM13	63.4190058479534	0.00670792506151773	0.963695041807515	37
IL31RA	-49.4058479532164	0.00671719506728916	0.963695041807515	37
MCM3AP-AS1	-56.9956140350876	0.00673761269007756	0.963695041807515	37
PPP3CA	-177.619590643274	0.0067746230689707	0.963695041807515	37
FBXL19-AS1	-58.4172514619883	0.00681458116802278	0.963695041807515	37
OSTM1	-117.510526315789	0.00681871677564447	0.963695041807515	37
PARM1-AS1	-35.7242690058479	0.00683291587207644	0.963695041807515	37
CDK10	146.212280701754	0.00685950578087895	0.963695041807515	37
RBM33	167.173099415205	0.00693869395823155	0.963695041807515	37
BAIAP2-DT	-77.3970760233917	0.00698649689724033	0.963695041807515	37
ATP5IF1	-953.271345029238	0.00700585227864879	0.963695041807515	37
PTGR3	64.8076023391814	0.0070082524194065	0.963695041807515	37
PDE12	-50.2324561403508	0.00702763844131133	0.963695041807515	37
ZNF691	72.4894736842106	0.00703379952352867	0.963695041807515	37
LTBP3	-73.9777777777778	0.00706534503512175	0.963695041807515	37
KLHL14	-80.2035087719298	0.00710553681584322	0.963695041807515	37
CNMD	-53.3002923976607	0.00710712090764706	0.963695041807515	37
MFSD11	-148.20730994152	0.00711963884717409	0.963695041807515	37
CEP57L1	-37.9026315789473	0.00712488643905205	0.963695041807515	37
CAND1	-244.752046783625	0.00712680232492488	0.963695041807515	37
FLJ12825	-29.2277777777778	0.0071381205402186	0.963695041807515	37
IDH1-AS1	-57.7649122807017	0.00715645831056221	0.963695041807515	37
ARPP21	-48.166081871345	0.00716016393352847	0.963695041807515	37
DCAF13	-108.13947368421	0.00717652512802122	0.963695041807515	37
RALBP1	290.177485380118	0.0071931530446781	0.963695041807515	37
EXD3	-97.0599415204678	0.00722015393591928	0.963695041807515	37
RAB27B	-33.4394736842105	0.00730651465160008	0.963695041807515	37
TRIM27	460.433040935673	0.00732583251661649	0.963695041807515	37
NUFIP1	-80.0438596491226	0.00736388223357348	0.963695041807515	37
SAFB	144.18187134503	0.00737570093694429	0.963695041807515	37
CACUL1	-51.0143274853801	0.00738324259666201	0.963695041807515	37
GTF2H2	-188.338304093567	0.0073884404759624	0.963695041807515	37
DEFB103B	-56.9137426900584	0.00742322845294833	0.963695041807515	37
AKAP17A	176.799122807018	0.00742380675701366	0.963695041807515	37
HECTD4	-63.2207602339181	0.00743287373177174	0.963695041807515	37
PANX1	-78.4947368421051	0.00744848050413493	0.963695041807515	37
SLC25A45	76.6760233918129	0.0074593262215745	0.963695041807515	37
MRC1	-136.896198830409	0.00746918082513679	0.963695041807515	37
ACTG1P17	-52.8485380116958	0.00753190443550651	0.963695041807515	37
DNAH6	-30.2190058479532	0.00758535423081113	0.963695041807515	37
MPHOSPH9	-95.216081871345	0.00762927706260345	0.963695041807515	37
PPIL3	-451.433625730993	0.00763987156906134	0.963695041807515	37
IDI2	-60.4590643274854	0.00766806979408428	0.963695041807515	37
SENP5	-31.5605263157894	0.0076793190527276	0.963695041807515	37
LOC101928525	-78.620760233918	0.00769637095561783	0.963695041807515	37
ARID1B	-137.222514619883	0.00771307301844091	0.963695041807515	37
RASGRP4	-27.7	0.0077560812418184	0.963695041807515	37
DDR1	624.362280701756	0.00777364870942705	0.963695041807515	37
MROH7	62.1087719298246	0.00790679155276756	0.963695041807515	37
PSMA2	-122.839766081871	0.00790893387894645	0.963695041807515	37
ADAMTSL1	-35.0801169590643	0.00794197479734624	0.963695041807515	37
FAM153B	23.7008771929825	0.00795754922231894	0.963695041807515	37
NKTR	-42.0640350877192	0.00796756532511901	0.963695041807515	37
EEF2	3109.77309941521	0.00802912476136856	0.963695041807515	37
ABHD13	-29.1745614035088	0.00807202430418957	0.963695041807515	37
ZFR	-56.3374269005846	0.00809570724942374	0.963695041807515	37
SP2	-55.6926900584795	0.00810826185829617	0.963695041807515	37
CHCHD5	-74.9795321637425	0.00813665957587026	0.963695041807515	37
CARS2	-22.6315789473684	0.00814901934424688	0.963695041807515	37
WNT9A	66.2058479532166	0.00818154084818309	0.963695041807515	37
DNM1L	-100.923684210526	0.00818996830570564	0.963695041807515	37
GTF2I-AS1	-75.7286549707602	0.00824020887596139	0.963695041807515	37
CBX8	68.527485380117	0.00825809671371839	0.963695041807515	37
UNC5A	-68.7695906432748	0.00825899578375603	0.963695041807515	37
CHCHD10	547.342690058481	0.00829601093254085	0.963695041807515	37
PPP2R5C	-101.661695906432	0.00830632737291297	0.963695041807515	37
CA5BP1	79.5444444444445	0.008339741879395	0.963695041807515	37
BLTP3B	-30.6745614035087	0.0083409862453709	0.963695041807515	37
CDK18	78.1827485380117	0.00834578466743819	0.963695041807515	37
LILRB3	-99.4850877192981	0.00835420686681426	0.963695041807515	37
GNA14	-114.967543859649	0.00838247792967529	0.963695041807515	37
ZNF718	-102.831578947368	0.00841496492459737	0.963695041807515	37
MAVS	308.747660818714	0.00849860904675869	0.963695041807515	37
LINC02837	70.6456140350878	0.00851131967010201	0.963695041807515	37
E4F1	84.3894736842109	0.00854503123750764	0.963695041807515	37
LAPTM4A	1908.36783625731	0.00856312559552315	0.963695041807515	37
LOC101927814	-25.7921052631579	0.0086395374445421	0.963695041807515	37
MMP27	-56.2204678362573	0.00865269637433178	0.963695041807515	37
STYXL2	-35.5353801169591	0.00865422363658041	0.963695041807515	37
PSPC1	-58.7444444444444	0.00865728857298322	0.963695041807515	37
UTP18	-174.829824561403	0.00867179589701146	0.963695041807515	37
SFR1	-125.056140350877	0.0087117975949708	0.963695041807515	37
COMMD4	-39.5295321637427	0.00874487572302603	0.963695041807515	37
CAPN12	130.032456140351	0.00877903900947423	0.963695041807515	37
CNOT6	-178.81081871345	0.00882578467994738	0.963695041807515	37
SMN1	-407.732748538011	0.00884151528293929	0.963695041807515	37
ALPK1	105.930994152047	0.00886589611508266	0.963695041807515	37
CLUH	-120.250584795322	0.00888084774317769	0.963695041807515	37
COX7A2	484.099122807019	0.00888672619560563	0.963695041807515	37
SNRPA1	-183.971929824561	0.00892050367882342	0.963695041807515	37
OSM	-59.6055555555555	0.00898349711021325	0.963695041807515	37
PKP2	-68.3058479532163	0.0090064852304329	0.963695041807515	37
ADAM23	-58.0134502923976	0.00903992244486361	0.963695041807515	37
NUDT22	-39.3590643274853	0.00905160034714336	0.963695041807515	37
TAS2R4	-37.3587719298245	0.00906422886947006	0.963695041807515	37
ATP6AP1	536.48918128655	0.00907042919903863	0.963695041807515	37
CD79A	-92.9394736842103	0.00908227598401532	0.963695041807515	37
SIPA1L3	100.648245614035	0.00908501429016585	0.963695041807515	37
POSTN	-35.0157894736842	0.00909185656987122	0.963695041807515	37
POLR2E	480.33157894737	0.00911752417138134	0.963695041807515	37
ZNF41	-36.661111111111	0.00912899151846561	0.963695041807515	37
L3HYPDH	-83.2906432748536	0.00917205952723175	0.963695041807515	37
GNG3	-73.457894736842	0.00917776020582664	0.963695041807515	37
TRPV5	-59.9216374269005	0.00925413978463092	0.963695041807515	37
H3C11	-35.1707602339181	0.00926559628428475	0.963695041807515	37
ZNF396	-65.5976608187134	0.00928689309719729	0.963695041807515	37
RC3H1	250.79269005848	0.00929588340654818	0.963695041807515	37
IFT25	-121.581871345029	0.00930107080395614	0.963695041807515	37
SORBS3	202.423099415205	0.00933872573090198	0.963695041807515	37
SPIN2A	37.3067251461988	0.00934416970276805	0.963695041807515	37
PPP1R14C	177.634210526316	0.00935469956000281	0.963695041807515	37
ADGRG1	123.312280701754	0.00936477217655265	0.963695041807515	37
ZNF510	-87.6429824561403	0.00939581868632929	0.963695041807515	37
C8orf44	56.8125730994152	0.00943728363842244	0.963695041807515	37
MTMR12	-96.2228070175438	0.00944044115746299	0.963695041807515	37
CHRNA4	30.9260233918129	0.00946667445904448	0.963695041807515	37
LILRA5	-62.0309941520467	0.0094806432068884	0.963695041807515	37
NKAIN2	-41.3312865497076	0.00953146974841956	0.963695041807515	37
PATE1	-29.0883040935672	0.00953706596836412	0.963695041807515	37
HDAC5	101.95	0.00954239111045922	0.963695041807515	37
MRPS11	-48.4529239766081	0.00960997872374826	0.963695041807515	37
TXN	-460.057602339181	0.00964710807757951	0.963695041807515	37
AP2B1	420.973099415206	0.00965506167542505	0.963695041807515	37
CNNM3	209.6783625731	0.0096691431504274	0.963695041807515	37
CHD2	192.688304093568	0.00967542555825679	0.963695041807515	37
TMEM62	-65.2973684210526	0.00967915494484805	0.963695041807515	37
SP3	-97.6666666666666	0.0097249967122263	0.963695041807515	37
METRN	131.161988304094	0.00976575478011759	0.963695041807515	37
UBE2M	231.59269005848	0.00979690636346636	0.963695041807515	37
MAP3K12	121.442397660819	0.00982222236642077	0.963695041807515	37
MRPS27	-34.5643274853801	0.00984535971109652	0.963695041807515	37
CYB561	464.705555555556	0.00987870432484774	0.963695041807515	37
RBM10	264.334210526317	0.00995292875265522	0.963695041807515	37
PDIA5	381.280701754387	0.0100323271624902	0.963695041807515	37
HLA-G	1333.3850877193	0.010090343912347	0.963695041807515	37
SKIC8	-527.212573099414	0.010101053419395	0.963695041807515	37
TLL1	-26.6172514619883	0.0101073770690094	0.963695041807515	37
CLPX	164.279532163743	0.0101468518634371	0.963695041807515	37
CERS6	-178.340350877193	0.0101481552195146	0.963695041807515	37
ATRN	-115.821052631579	0.0101592860686226	0.963695041807515	37
PIERCE1	106.549707602339	0.0101802029931501	0.963695041807515	37
CCDC71L	-39.8672514619883	0.0102149634576257	0.963695041807515	37
SIRT5	67.7903508771931	0.0102371711784348	0.963695041807515	37
TLE5	283.342982456141	0.0102419423873258	0.963695041807515	37
ZDHHC24	-42.6891812865497	0.0102444405636301	0.963695041807515	37
DRD5	-51.2216374269004	0.0102565252163285	0.963695041807515	37
EN1	-49.4596491228069	0.010257083090156	0.963695041807515	37
POLH	-72.0324561403509	0.0102675526459325	0.963695041807515	37
SCRN3	-37.5435672514619	0.0102831875351098	0.963695041807515	37
LEMD2	83.6997076023394	0.0103083348016147	0.963695041807515	37
SEPTIN6	-75.2704678362572	0.0103330307767621	0.963695041807515	37
CCT4	-78.0388888888887	0.0103347066155183	0.963695041807515	37
LIAT1	126.33567251462	0.0103569005731664	0.963695041807515	37
