gene	log2FC	p	padj	n
55163_at	0.950558478196429	7.4701554532861e-07	0.000156016929625583	31
57717_at	1.44905727117262	7.80695734179731e-07	0.000161086688476652	31
8451_at	0.818414671642858	7.97382660420221e-07	0.000162362591401284	31
7514_at	0.48059232702381	8.06956445320622e-07	0.000162362591401284	31
23165_at	0.737842756916667	8.15320732249823e-07	0.000162362591401284	31
1153_at	1.46307866677381	8.26269326717006e-07	0.000162651591831672	31
57654_at	1.07474646805357	8.71934199786083e-07	0.000168489576886409	31
7559_at	0.791240241797619	8.8003352361735e-07	0.000168489576886409	31
23339_at	0.689339809029763	8.85440962266543e-07	0.000168489576886409	31
10521_at	0.666754625952382	9.11544977709461e-07	0.00017010849304462	31
6399_at	0.927210998952382	9.19292177962852e-07	0.00017010849304462	31
1857_at	1.05968262184524	9.3586274738674e-07	0.00017010849304462	31
4853_at	0.51482645779762	9.47832003542584e-07	0.00017010849304462	31
400916_at	-1.1630034851131	9.57836455269315e-07	0.00017010849304462	31
25796_at	-0.805992837952381	9.59825165850791e-07	0.00017010849304462	31
6421_at	0.749569488714286	9.73367705600214e-07	0.00017010849304462	31
8636_at	-0.60499150389881	9.79092410022027e-07	0.00017010849304462	31
200576_at	0.625426911446429	9.83343501776096e-07	0.00017010849304462	31
9354_at	0.420110550595239	1.02392009336183e-06	0.00017298281112792	31
8867_at	0.974143344702382	1.02515375212339e-06	0.00017298281112792	31
9984_at	0.88090100092262	1.03026081601354e-06	0.00017298281112792	31
23177_at	0.58517258644643	1.07397412337822e-06	0.000178571658611412	31
337966_at	-0.735523583130953	1.10460308097011e-06	0.000178760578201163	31
6294_at	0.654704775083334	1.1174739322112e-06	0.000178760578201163	31
24140_at	0.575187939595238	1.11911914644455e-06	0.000178760578201163	31
57531_at	0.703443507357144	1.12527945275949e-06	0.000178760578201163	31
4734_at	0.651560487535715	1.12730015448591e-06	0.000178760578201163	31
256643_at	0.890631337845239	1.17346002291972e-06	0.000184022339561319	31
27230_at	0.488383802952382	1.18197228493198e-06	0.000184022339561319	31
219988_at	0.853513268863096	1.21511800960022e-06	0.000184323434122462	31
546_at	0.829412845410715	1.22053703137057e-06	0.000184323434122462	31
80279_at	0.674948959404762	1.2209109729877e-06	0.000184323434122462	31
54832_at	0.536896777827381	1.22695734497026e-06	0.000184323434122462	31
23215_at	0.66061083632143	1.2571984097641e-06	0.000186058769530319	31
23328_at	0.614188939988096	1.27780674236447e-06	0.000186058769530319	31
3190_at	0.479479875535714	1.28810040828993e-06	0.000186058769530319	31
7529_at	0.598571807559524	1.29615469765666e-06	0.000186058769530319	31
9043_at	0.570840677226192	1.30999432049019e-06	0.000186058769530319	31
8621_at	0.761361788333334	1.31777579523349e-06	0.000186058769530319	31
3572_at	0.617429819940476	1.32951702107539e-06	0.000186058769530319	31
4670_at	0.683652800732143	1.33462798106878e-06	0.000186058769530319	31
9688_at	0.557876614446429	1.33628568563759e-06	0.000186058769530319	31
9632_at	0.562570132333334	1.44211348106264e-06	0.000196709007736856	31
55813_at	0.635174671642858	1.44431117251658e-06	0.000196709007736856	31
57122_at	0.666407451696428	1.4472343206145e-06	0.000196709007736856	31
51705_at	0.901528051636906	1.48175621112605e-06	0.000198862333221779	31
5928_at	0.499902016875001	1.48630028333456e-06	0.000198862333221779	31
9448_at	0.628297192452382	1.50970543175197e-06	0.000200428024993676	31
493812_at	1.4117827651131	1.52364896706342e-06	0.000200723170845602	31
22823_at	0.744870554577382	1.6052330511362e-06	0.000209856650639378	31
64123_at	0.75899370379762	1.67655306877437e-06	0.000217520059513862	31
23185_at	0.916988227809525	1.68941009516074e-06	0.000217540129997916	31
388969_at	0.792624134226192	1.70564171322942e-06	0.000217991193886322	31
51631_at	0.569393190815477	1.74847040384532e-06	0.000221809660268555	31
7073_at	0.709921660196429	1.76285219924969e-06	0.000221989755620222	31
22977_at	-0.451666672255953	1.78483385303468e-06	0.000223117259613663	31
23093_at	0.59007051729762	1.81629476809052e-06	0.000225404813031291	31
23607_at	0.711570578607144	1.881324824692e-06	0.000230179319795498	31
1602_at	1.2350133436131	1.8816480655944e-06	0.000230179319795498	31
56683_at	0.595587592845239	1.95615071741214e-06	0.000237596008414186	31
54583_at	0.668945374005953	1.98830692926622e-06	0.000239801017398685	31
113201_at	0.410726952261905	2.04453919947338e-06	0.000244598634239691	31
221981_at	1.12129387852976	2.05665090099939e-06	0.000244598634239691	31
54407_at	0.788186684982144	2.11072605756705e-06	0.000245319812420836	31
54815_at	0.691069842857143	2.11317400602173e-06	0.000245319812420836	31
11168_at	0.578652332160716	2.13055776060317e-06	0.000245319812420836	31
7048_at	0.709573232440478	2.13493699401046e-06	0.000245319812420836	31
23509_at	0.766442620910716	2.14359867227547e-06	0.000245319812420836	31
23269_at	0.604062882041667	2.14866120887104e-06	0.000245319812420836	31
80209_at	1.0235926726131	2.1706129696344e-06	0.000246184885549396	31
146705_at	0.556132779101191	2.2116394161949e-06	0.00024918774106417	31
5813_at	0.607514241892857	2.27889946381542e-06	0.000255087792269953	31
57646_at	0.638517903767857	2.3335569799196e-06	0.000258190851442429	31
57198_at	0.948120406261906	2.3367734423436e-06	0.000258190851442429	31
9110_at	0.67524142917262	2.38613401380264e-06	0.000258997248844687	31
6872_at	0.905096780035715	2.39923797233963e-06	0.000258997248844687	31
84964_at	-0.480675586511905	2.41725696089182e-06	0.000258997248844687	31
374868_at	0.796286723077381	2.43501510825998e-06	0.000258997248844687	31
23673_at	0.453637017	2.45716696452018e-06	0.000258997248844687	31
57711_at	1.27373339427381	2.4853019570301e-06	0.000258997248844687	31
6760_at	0.915541357583334	2.49454417651329e-06	0.000258997248844687	31
84869_at	0.856557287363096	2.5111567048978e-06	0.000258997248844687	31
1291_at	2.02042926580952	2.51986256071558e-06	0.000258997248844687	31
3192_at	1.0307817574881	2.53399196296328e-06	0.000258997248844687	31
56916_at	0.907804115345239	2.53781840762318e-06	0.000258997248844687	31
80315_at	1.19433969933929	2.54952316954673e-06	0.000258997248844687	31
285527_at	0.65460262942262	2.55457738715205e-06	0.000258997248844687	31
9639_at	0.85684027739881	2.55579440936308e-06	0.000258997248844687	31
23272_at	0.465334391458335	2.61655652921639e-06	0.000263594983055059	31
91851_at	0.672615898452382	2.64327227828981e-06	0.000264729128877142	31
55761_at	0.598845455214286	2.65955829885735e-06	0.000264811601315296	31
4133_at	0.949690623464287	2.6900801917399e-06	0.000264890489894608	31
7392_at	-0.736191362636905	2.69128490258447e-06	0.000264890489894608	31
339745_at	0.588925901089286	2.76563918010768e-06	0.000270653351991566	31
10093_at	-0.67357763752381	2.7992866509083e-06	0.000272389677178725	31
100505487_at	0.598352970083334	2.83262776780396e-06	0.000273060846297618	31
7112_at	0.754949953660715	2.83807255873969e-06	0.000273060846297618	31
9732_at	0.747257331577381	2.85981688826433e-06	0.000273615776695055	31
10947_at	0.83143972239881	2.95125708870531e-06	0.000280795716117595	31
27340_at	1.02343942089286	2.97474395620697e-06	0.000281466657425417	31
843_at	0.611190468625	2.99650091269497e-06	0.000281967443026451	31
10526_at	0.535083838976191	3.01972050589479e-06	0.000282599635977892	31
84897_at	0.548464337202382	3.07157522556075e-06	0.000284730892402277	31
57544_at	0.873671382916667	3.07574536344863e-06	0.000284730892402277	31
